기타_용도_분리,Total Count
농어민게이트볼장,1
단열규정미적용,1
공장물b,1
환기통,1
상점161,1
혜원수위실,1
제1종근린생활시설숙박시설,1
종업원숙소및식당,1
시트방수제공장,1
화공품건조공실,1
우형실및사무실,1
일반폐기물재활용공장,1
전처리실후처리실제어실,1
사우나장,1
콤배아실,1
수산물홍보관,1
정화조기계실1,1
에어컴푸레셔실,1
북측냉동기룸,1
원예집하장,1
1879,1
별장부,1
안개분말기계실,1
전기용접기제조업,1
열차정비고실,1
판치상자제조,1
거실및화장실,1
꿀벌가공공장,1
농업생산물시설물,1
장류제조작업장,1
한전사무실,1
크랭크분쇄실,1
다육식물재배,1
체력강화훈련장,1
목욕탕및기관실,1
b80,1
열수,1
세면와,1
목제용기제조장,1
제조인쇄,1
옥상수조등,1
지상호퍼,1
원료공차계량실,1
메인정압기실,1
정광사,1
생활용수정재실,1
전자게임제공업소,1
과실및곡물증류주제조공장,1
헉간,1
폐기물수집창고,1
격리온실관리사,1
어장보관창고,1
식음창고,1
폐유보관고,1
탈수시설보온실,1
대피실주택,1
왁스제조공장,1
부속행랑,1
초소2동,1
수원지및사택,1
유틸리티타워,1
부속및주택및축사,1
사무실773,1
복층1세대미포함,1
로싸리로콤푸실,1
김건조장시설가공공장,1
사무소및품질관리실,1
양어장및화장실,1
쌀분쇄실,1
활성탄저장창고,1
농업인주택및창고,1
산소공장알곤실,1
기계설비통로,1
화물터미널사무실,1
구로다고,1
군립공원매표소,1
정비실및변전실,1
커뮤니트룸,1
anii조정실,1
부설건물,1
전자교환장치,1
자정문,1
소금물테스트장,1
관리동및체험장2실,1
곡물적재장,1
떡류임가공업,1
농축산물소매점,1
피로티및차고,1
이중벽냉장고,1
채소도매경매장,1
컴퓨레샤동,1
위험물저장및처리장,1
지촌제청,1
구내일반식당,1
a탱크로리,1
전천후출고장,1
저수지취수장,1
스팀셋팅실,1
혼타보전실,1
절임배추제조업,1
감쥬스작업장,1
변소주택,1
콘덴서실,1
폐콘크리트보관장,1
약품보관소3,1
컨베이어밧트,1
제2야적창고및연와창고,1
공장생산실,1
고부민속유물전시관,1
무신호장비실,1
가죽및가죽대용,1
상수도여과지,1
주행,1
전실2,1
체력단련장진행실,1
볏집보관창고,1
도토리1차가공,1
계단21,1
보수과,1
창고및기관실,1
설비부,1
무선전신전화국,1
개선반작업실,1
건과류,1
주택및사진관,1
공장집전기실,1
키론양수실,1
농업관련제조업소,1
현관포치,1
touer,1
콩나물재배사관리실,1
수관리,1
13921,1
단택,1
요가강의실,1
옥실및부엌,1
창작문화실,1
수소공정,1
주택외1건,1
2가구형,1
주차장외직원휴게실,1
문호,1
안씨,1
부대설비실,1
교보재전시실,1
탈숙소,1
교환및방송실,1
정수장관리사무소,1
복분자고추장가공,1
크리어코터실,1
야적동2,1
강씨문중제사,1
개방지역,1
리프트운전실하부2,1
건물관리사무실,1
자동차관련시장,1
국악전시관,1
인화성고체연료2류,1
4318,1
물리학원,1
생활계,1
주차통로및보행통로,1
철거멸실,1
lpg보관장,1
인터넷컴퓨터게임시설제공업96,1
신설혼화지,1
계단실옥상,1
근생학원,1
면면적,1
응측수,1
1실포함,1
신뢰성동,1
및물,1
외국어사설강습소,1
간이급수기계실,1
별도봉정수장관리사,1
목재가구작업장,1
슬러지처리시설동,1
순환수여과시설,1
차양4,1
3급부분정비,1
수조상옥,1
농기구기자재,1
제1근생,1
노작교실,1
괴목지서,1
격벽실,1
수리실및,1
체험사업,1
샷슈보관,1
선사당,1
긱실,1
골재실험실,1
전기공작실,1
차고및설비자재창고,1
노인및장애자열람실,1
야채저온저장고,1
다목적체육수업활동실,1
제품선별장,1
집판장,1
수산물가공저장시설,1
스크랩야드,1
시멘트수송로,1
도솔암,1
선술집2,1
연결계단2,1
연수원및관리실,1
반려동물미용실,1
수산물가공건조장,1
옛장터음식점,1
서면분회,1
9층과,1
전기실기타공용,1
간이음식점119,1
레미콘믹서,1
트럭언로딩동,1
p온수보일러동,1
남직원대기실,1
중앙대집회실,1
36주차시설320,1
양호실및자료실,1
귀빈실등,1
탭지그보관창고,1
과학기술관b동3층,1
계란건조장,1
풍류관,1
출하실및대기실,1
어린이자료실등,1
김저장실,1
동사간고,1
실험용,1
1944건축,1
호부실,1
까나리액젖상품저장실,1
보건지소관사,1
b304,1
김가공처리공장,1
미디어실습실,1
선반밀링실습실,1
폐기물제2적환장,1
통신피아이아이,1
비료출하실,1
석재가공하역장,1
실험실및구내식당,1
화물작업원,1
회의실및상황실,1
중형샤시2반휴게실,1
열대식물,1
서비스가스저장동,1
암모니아탱크,1
샷시제조장,1
충성관,1
12신고95,1
주택용보일러실및창고,1
장애우보호센터,1
에이블아트센터,1
기체충전장,1
3동3호,1
스크린골프방,1
스래트헛간,1
숙작업장,1
펌프부로아실,1
롤보관장,1
주민복합시설,1
조옹대,1
보험상담실,1
원룸형도시형생활주택5세대,1
자방루,1
야외판매시설,1
제품칭고,1
자동차운전교습사무실,1
삼대회관,1
매립시설,1
축사126,1
휴게음식점외부계단,1
노유자지실,1
크레인반작업장,1
공작기계제조,1
영화세트장,1
제조업소19,1
수전설,1
01기계실710,1
호파하우스,1
사무소및수리점,1
여관89,1
관리실및교육장,1
자가가스충전기,1
식품전처리시설,1
한반병원,1
1164,1
원유,1
엘리베이터피드,1
지하실17,1
창고483,1
36c동,1
목욕탕및대중음식점,1
대지외,1
동물고기가공,1
2연주,1
농축조탈취실,1
특별점포,1
식품제조업소창고,1
house3,1
복지후생시설2,1
청소면문화의집,1
농업용기계제조,1
임시성당,1
분자생물학실,1
어란교회,1
프레스가구제품제조업,1
외부계,1
1종근근린생활시설,1
은1994,1
백신창고,1
욕실및변소및보일러실,1
립스틱성형실및제조실,1
패각처리가공공장,1
소매점204,1
농수산물가공처리장옥외계단,1
소각물적재장,1
멸치액젖가공시설,1
테라스하부,1
창실,1
아파트대피실,1
1가구42,1
의소대,1
남자자원봉사자,1
소방위생저수조,1
생굴작업장,1
주택용서고,1
9동5호,1
정비업작업장,1
평가건이가,1
품소화약제실,1
물품취급정비제조업,1
하체정비,1
박준원선생,1
식물학습원,1
사료보관및,1
홀물탱크실,1
방아,1
맥아제조장,1
알콜저장실,1
화교교육관,1
계단실및외부화장실,1
studio형,1
휴게실현관,1
욕실및식당,1
공장부수건축물,1
호이스트시설,1
무공해콩나물,1
의경숙소,1
밧자타워및싸이로,1
마을단위,1
제조업소51,1
제기보관방,1
일방숙빅시설,1
원경교환장치,1
오퍼레이숀실,1
액젖탱크실,1
죽세가공작업장,1
무기소및,1
친환경교육공간,1
연초조합주제소,1
자동차등의점검및간이정비를위한작업장사무실,1
드럼충전실,1
어린이체험관,1
야적장차양시설,1
덤벙관,1
고속프리트림반휴게실,1
개폐장치및보호장비,1
베치블란트실,1
에어로빅헬스,1
오피스텔1,1
산처리장및창고,1
감시정1,1
공병통제실,1
언로다펌프실,1
601호사용,1
98외국어학원,1
일반형주택,1
미술품제조장,1
음식백화점,1
제판및조판업,1
코크스분쇄설비,1
일용품점198,1
수리반,1
복지관보일러실,1
한방진료부,1
전파연구소,1
트럭계중기실,1
위험물저정,1
창고및건조대,1
식육가공시설,1
콜렉션피트,1
감즙제조업소,1
유티리티실,1
공장및사무실기타,1
축사336,1
혼합제수하장,1
가공건조장,1
프에스공장,1
경화처리,1
전극실,1
온산읍행정복지센터,1
브럭제조업,1
체험관2,1
목재제제공장,1
농림수산물가공시설,1
절임고,1
소아청소년과,1
상인교육실,1
다목적동,1
전망및,1
변서,1
수처리폰드,1
떡방앗간공장,1
연탄제조실,1
맥분창고,1
씽크제조업소,1
소분판매점,1
무인전화국사,1
매향3리마을회,1
콤푸레샤실8,1
버스정비장,1
침구및관련제조,1
지하관측소,1
고추가루제분업,1
아스콘호바,1
공장492,1
농산물제조가공업,1
출하실및운전실,1
정보화영상관,1
제1차프라스틱성형제조,1
6호펌프실,1
두부제조업부속창고,1
침지탱크하부,1
혼합기계실,1
헤체작업소,1
원격교환장치기재실,1
주차장193,1
계단실및화장실107,1
물망제,1
농어민후계자,1
대종탑,1
지하유류판창고,1
co가스압축기실,1
충전소디스펜서,1
농업용간이휴게소,1
산회수창고,1
곡식저장고,1
저탄광,1
래,1
간이저온,1
승장장,1
계실실및기계실,1
역7등관사,1
대야보건진료소,1
709호,1
논술교습소,1
담수거직판장,1
영장류사육실,1
피의자조사실,1
위험물외저장소,1
서예전시관,1
취용가스저장창고,1
다목적운동장,1
계단105,1
우계창고,1
방향족주변전실,1
농산물가공시설110,1
산실당,1
압력용기테스트실,1
종합오락실,1
일반공장및후생복리시설,1
구비실,1
자동차부속용구판매시설,1
감귤저장고및저온저장고,1
취업회장,1
보일러및부속창고,1
계로보건진료소,1
농민합숙실,1
주민의체육활동을위한시설,1
측정기하우스,1
프로그램실4,1
채소재배야외학습장,1
병원부속약품창고,1
종교용숙소,1
1시멘트사이로,1
클링커빽필터펜모타하우스,1
ashpond전기전자동,1
군지휘소,1
엔진보관창고,1
신추당,1
미스트하우스,1
임대기계격납고,1
동호사무실,1
통합진공펌프실,1
구교회,1
에어콤프레사실,1
담소마당,1
농산물산지유통센타,1
통합암치료센타,1
애완견실습실,1
상생협력센터,1
멸치가공처리장,1
공장및부속시설,1
부속전시실,1
목사관1,1
1498,1
출하시스템실,1
미생물배양기,1
냉동기순환실,1
저장먹이고,1
사실및아파트,1
상정려각,1
관련용품,1
해양오염방제훈련장,1
제3공장혼타면실,1
특과교실,1
커뮤니티센,1
스라브부속,1
노인복지시설주차장,1
17건축허가,1
3호사택,1
임원합숙소,1
대기환경보존법,1
옥외수거식변소,1
소비자보호센터,1
부속지원시설,1
하자보수유지사무실,1
스탠드캐노피,1
심신단련장,1
의료가스실및폐기물보관실,1
기관고,1
ros실,1
중고및재활용품판매점,1
홍보전시관및관리사무실,1
건강운동실,1
호가정,1
질산캔저장창고,1
카페근로작업장,1
곡물저장저온창고,1
매장복도1096,1
야외빨래건조실,1
농산물가공시설및부속시설,1
동성중,1
종란,1
2178,1
간이음식점및점포,1
삼양수원관리사,1
윤활유쉘타,1
자전기차장,1
주차장5대,1
김생산시설,1
조기실처소,1
유분석실,1
3177호에의거,1
복합3반,1
단지형디세대주택,1
마을공동방앗간,1
교음소강당,1
드라이케미컬쉘터,1
숙소및대피소,1
공장창,1
x저장및처리시설,1
의약품판매소82,1
의료기기수입판매,1
탈취필터,1
약품도매상,1
옥외케노피,1
lpg동,1
n19세척공실,1
석공예,1
고시원계단실,1
운동치료시설,1
주차장및코아,1
찜탕,1
식포장실,1
교육연규시설,1
eas처리동,1
먹이생물배양실,1
조립식콘테이너,1
계단실주택전용통로,1
유적지보호각,1
hopper실,1
분말야금공장,1
굴박신장부속창고,1
제2종근생린활시설,1
1협의,1
공립형지역아동센터,1
의료용처치기구,1
식당및건강원,1
고추장,1
공용기계식주차장,1
장수황씨제각,1
홍화가공시설,1
igg,1
폐기물임시저장창고,1
dpg운전원대기실,1
농업생산물가공,1
기계실및정화조점검층,1
노적굿전수관,1
폐신너저장소,1
물품저장창고및보일러실,1
옥외체육실,1
저녹스관류보일러실,1
창고및산림관리소,1
요오드창고,1
가속기,1
농산물벼보관창고,1
완제품냉장실,1
제품창고및기계실,1
수화조,1
특수선silo공조실,1
거실및,1
2존근린생활,1
분변토창고,1
사우나전용기계실,1
물리학과,1
의료상담실,1
오도,1
현금자동화창구,1
부속화장실여,1
198m2,1
냉장창고사무실,1
저온및냉장창고,1
소규모맥주제조,1
08부동산소개업143,1
고추저장창고,1
중계탑기계실,1
유액제,1
독성물질감지실,1
작물건조창고,1
상품저장창고,1
안내문,1
가공이용연구실,1
속셈학원168,1
토익강의실,1
콘크리트각형물탱크,1
제분쇄실,1
장광및창고,1
섬유직물,1
건강관리관,1
제한물품창고,1
관리상담실,1
수산물건조장및보관창고,1
창고겸문간,1
조적실,1
운수시설창고,1
돌봄교실1,1
전기개폐소및창고,1
건설폐기물오니보관조및교반조,1
세차장차고,1
저온농수산창고,1
소스실,1
대피소21,1
근생78,1
차고33,1
불량배터리보관장,1
썰매장출입구,1
refining,1
저온저장및창고,1
가스집적장,1
피부미용관리샾,1
질소실린더,1
수거동,1
노인정및마을공공회의실,1
업무용창고시설,1
화장실및독서실,1
8040,1
권리사,1
토질실험실,1
서울특동유지창고,1
부녀양노당,1
장비수리,1
유류저장및창고,1
식품보관용,1
en홀,1
월동자재보관시설,1
분뇨탱크및창고,1
세탁폐수처리장,1
고객회선관리실,1
재활용품선별집하장,1
상가p1,1
당구장126,1
한우수정란생산우사,1
생태교육장,1
차고교육실,1
관람객편의시설,1
옥내유류저장고,1
일반음식점133,1
구립노인정,1
김건조창고,1
회계학학원,1
제조업32,1
식물롼련시설,1
제2차축공장,1
목공장화장실,1
자동차부품센타,1
공장및정미소,1
농기계부속제조업,1
화학첨가동,1
콘테이너백창고,1
폐저수조,1
육상금속골조구조재,1
석제품공장,1
탱크특수소화건설,1
절임센타,1
샤워실및계단실,1
생활용수탱크실,1
질소발생설비house,1
참기름제조업소,1
주거용주방식당,1
중핏치파쇄창고,1
임시마사,1
뉴엠씨씨,1
수위실북경비원초소,1
방사성동위원소저장소,1
폐수처리보관장,1
펠렛가공실,1
수송2과사무실,1
